1,0.666667
5,0.745099
9,0.326244
13,0.393052
17,0.322834
21,0.271242
25,0.314238
29,0.347914
33,0.3755
37,0.39833
41,0.417619
45,0.434102
49,0.448893
53,0.462731
57,0.474409
61,0.484918
65,0.493021
69,0.500285
73,0.506818
77,0.512694
81,0.517959
85,0.52267
89,0.52688
93,0.530637
97,0.533988
101,0.536973
105,0.539627
109,0.541979
113,0.544051
117,0.545858
121,0.547292
125,0.548237
129,0.548724
133,0.548834
137,0.548475
141,0.547503
145,0.546234
149,0.544716
153,0.542965
157,0.540994
161,0.538821
165,0.536461
169,0.533929
173,0.531242
177,0.528414
181,0.525463
185,0.522404
189,0.519253
193,0.516026
197,0.512739
201,0.509407
205,0.506044
209,0.502666
213,0.499286
217,0.495918
221,0.492572
225,0.489261
229,0.485994
233,0.48278
237,0.479628
241,0.476541
245,0.473526
249,0.470584
253,0.467717
257,0.464924
261,0.462203
265,0.459549
269,0.456959
273,0.454424
277,0.451937
281,0.449488
285,0.447068
289,0.444665
293,0.442267
297,0.439863
301,0.437439
305,0.434983
309,0.432481
313,0.429921
317,0.427288
321,0.42457
325,0.421754
329,0.418825
333,0.415771
337,0.412578
341,0.409232
345,0.399478
349,0.389521
353,0.381782
357,0.374744
361,0.367775
365,0.360482
369,0.352716
373,0.344356
377,0.335334
381,0.325592
385,0.315087
389,0.303796
393,0.29171
397,0.278845
401,0.265242
405,0.25097
409,0.236132
413,0.220859
417,0.205313
421,0.189681
425,0.174162
429,0.158957
433,0.144259
437,0.130233
441,0.117013
445,0.104695
449,0.0933339
453,0.0829485
457,0.0735281
461,0.0650381
465,0.0574277
469,0.0506357
473,0.0445957
477,0.0392398
481,0.0345016
485,0.0303175
489,0.0266281
493,0.0233788
497,0.0205196
501,0.0180057
505,0.0157966
509,0.0138564
513,0.0121528
517,0.0106576
521,0.00934547
525,0.00819433
529,0.00718456
533,0.00629891
537,0.00552221
541,0.00484112
545,0.00424391
549,0.00372029
553,0.0032612
557,0.00285872
561,0.00250588
565,0.00219655
569,0.00192539
573,0.00168769
577,0.00147933
581,0.00129667
585,0.00113657
589,0.000996228
593,0.000873212
597,0.000765383
601,0.000670867
605,0.000588022
609,0.000515405
613,0.000451755
617,0.000395965
621,0.000347065
625,0.000304202
629,0.000266633
633,0.000233704
637,0.000204841
641,0.000179543
645,0.000157369
649,0.000137933
653,0.000120898
657,0.000105966
661,9.2879e-05
665,8.14079e-05
669,7.13536e-05
673,6.2541e-05
677,5.48168e-05
681,4.80466e-05
685,4.21126e-05
689,3.69114e-05
693,3.23526e-05
697,2.83568e-05
701,2.48546e-05
705,2.17849e-05
709,1.90943e-05
713,1.6736e-05
717,1.4669e-05
721,1.28573e-05
725,1.12693e-05
729,9.87745e-06
733,8.65751e-06
737,7.58825e-06
741,6.65104e-06
745,5.82959e-06
749,5.10959e-06
753,4.47852e-06
757,3.92539e-06
761,3.44058e-06
765,3.01564e-06
769,2.64319e-06
773,2.31673e-06
777,2.0306e-06
781,1.7798e-06
785,1.55999e-06
789,1.36732e-06
793,1.19844e-06
797,1.05043e-06
