1,0.666667
5,0.897119
9,0.27508
13,0.656544
17,0.717655
21,0.401554
25,0.597188
29,0.599278
33,0.510456
37,0.526836
41,0.521508
45,0.512371
49,0.508139
53,0.505124
57,0.501668
61,0.497721
65,0.493337
69,0.488476
73,0.483141
77,0.47742
81,0.471453
85,0.465395
89,0.459386
93,0.451849
97,0.444351
101,0.438283
105,0.433346
109,0.429078
113,0.425233
117,0.42173
121,0.418552
125,0.415691
129,0.413126
133,0.410826
137,0.40876
141,0.406898
145,0.405215
149,0.40369
153,0.402303
157,0.401037
161,0.399878
165,0.398811
169,0.397824
173,0.396907
177,0.396049
181,0.395242
185,0.394478
189,0.393749
193,0.393049
197,0.392372
201,0.391712
205,0.391064
209,0.390422
213,0.389781
217,0.389137
221,0.388486
225,0.387821
229,0.387138
233,0.386431
237,0.385696
241,0.384927
245,0.384115
249,0.383255
253,0.382338
257,0.381353
261,0.380291
265,0.379137
269,0.377876
273,0.376489
277,0.374952
281,0.373237
285,0.371308
289,0.369118
293,0.36661
297,0.363704
301,0.360299
305,0.356253
309,0.34593
313,0.326183
317,0.314039
321,0.302743
325,0.271933
329,0.241687
333,0.209774
337,0.17528
341,0.155747
345,0.146233
349,0.13936
353,0.133442
357,0.128395
361,0.123985
365,0.119937
369,0.116128
373,0.112544
377,0.109186
381,0.106041
385,0.103086
389,0.100302
393,0.0976722
397,0.0951846
401,0.0928282
405,0.0905928
409,0.0884693
413,0.0864492
417,0.0845249
421,0.0826897
425,0.0809373
429,0.0792622
433,0.0776591
437,0.0761236
441,0.0746512
445,0.073238
449,0.0718806
453,0.0705754
457,0.0693196
461,0.0681102
465,0.0669447
469,0.0658206
473,0.0647358
477,0.0636881
481,0.0626757
485,0.0616967
489,0.0607494
493,0.0598324
497,0.058944
501,0.0580831
505,0.0572482
509,0.0564382
513,0.055652
517,0.0548885
521,0.0541466
525,0.0534256
529,0.0527244
533,0.0520423
537,0.0513785
541,0.0507322
545,0.0501027
549,0.0494894
553,0.0488915
557,0.0483087
561,0.0477401
565,0.0471855
569,0.0466441
573,0.0461155
577,0.0455994
581,0.0450951
585,0.0446024
589,0.0441207
593,0.0436498
597,0.0431893
601,0.0427388
605,0.0422979
609,0.0418665
613,0.0414441
617,0.0410305
621,0.0406253
625,0.0402285
629,0.0398396
633,0.0394584
637,0.0390848
641,0.0387184
645,0.0383591
649,0.0380067
653,0.0376609
657,0.0373216
661,0.0369885
665,0.0366616
669,0.0363406
673,0.0360254
677,0.0357158
681,0.0354117
685,0.0351129
689,0.0348193
693,0.0345307
697,0.034247
701,0.0339681
705,0.0336938
709,0.0334241
713,0.0331588
717,0.0328979
721,0.0326411
725,0.0323885
729,0.0321399
733,0.0318952
737,0.0316543
741,0.0314171
745,0.0311836
749,0.0309536
753,0.0307271
757,0.030504
761,0.0302842
765,0.0300676
769,0.0298543
773,0.029644
777,0.0294367
781,0.0292325
785,0.0290311
789,0.0288325
793,0.0286368
797,0.0284437
